"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","price_30","price_60","price_90","price_365","revenue_30","revenue_60","revenue_90","revenue_365"
"4021","mallorca","2020-09-19",15770556,"Palma de Mallorca",39.57315,2.65997,"Entire apartment","Entire home/apt",4,1,2,"$52.00",93,150,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"4022","mallorca","2020-09-19",15778558,"Muro",39.81234,3.11398,"Entire villa","Entire home/apt",7,3,7,"$210.00",5,1125,28,58,88,353,210,210,210,210,420,420,420,2520
"4023","mallorca","2020-09-19",15778916,"Porreres",39.46751,2.97627,"Entire cottage","Entire home/apt",8,4,8,"$297.00",7,1125,30,53,83,337,NA,302.428571428571,302.428571428571,326.857142857143,0,2117,2117,9152
"4024","mallorca","2020-09-19",15794211,"Pollença",39.90437,3.08132,"Entire apartment","Entire home/apt",6,3,5,"$228.00",6,1125,23,45,75,240,153.714285714286,149.6,149.6,259.624,1076,2244,2244,32453
"4025","mallorca","2020-09-19",15795839,"Pollença",39.85675,3.04692,"Entire house","Entire home/apt",2,1,2,"$119.00",5,1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"4026","mallorca","2020-09-19",15795922,"Llubí",39.72286,2.99387,"Entire villa","Entire home/apt",8,3,6,"$203.00",7,1125,16,46,76,271,200.5,200.5,200.5,208.085106382979,2807,2807,2807,19560
"4027","mallorca","2020-09-19",15797432,"Inca",39.73982,2.94891,"Entire villa","Entire home/apt",10,5,1,"$469.00",5,1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"4028","mallorca","2020-09-19",15798340,"Palma de Mallorca",39.55908,2.62295,"Entire apartment","Entire home/apt",2,1,1,"$40.00",2,1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"4029","mallorca","2020-09-19",15800147,"Pollença",39.87328,3.0392,"Entire villa","Entire home/apt",6,3,5,"$153.00",1,1125,29,59,89,227,153,153,153,275.86231884058,153,153,153,38069
"4030","mallorca","2020-09-19",15800915,"Pollença",39.90082,3.07565,"Entire apartment","Entire home/apt",4,1,3,"$98.00",3,30,27,57,87,357,98.6666666666667,98.6666666666667,98.6666666666667,99.5,296,296,296,796
"4031","mallorca","2020-09-19",15812464,"Santanyí",39.36751,3.22693,"Entire villa","Entire home/apt",4,2,3,"$214.00",7,28,25,37,37,216,214,163.913043478261,156.037735849057,172.939597315436,1070,3770,8270,25768
"4032","mallorca","2020-09-19",15813037,"Alcúdia",39.84961,3.08629,"Entire villa","Entire home/apt",8,4,7,"$227.00",7,1125,20,31,31,31,166.7,155.758620689655,152.830508474576,227.290419161677,1667,4517,9017,75915
"4033","mallorca","2020-09-19",15813046,"Búger",39.76958,2.99666,"Entire villa","Entire home/apt",6,3,5,"$472.00",7,1125,18,29,29,29,460.5,388.483870967742,366.114754098361,415.008928571429,5526,12043,22333,139443
"4034","mallorca","2020-09-19",15813056,"Alcúdia",39.84466,3.05251,"Entire villa","Entire home/apt",6,3,5,"$299.00",7,1125,29,40,40,40,299,193.95,189.78,187.427692307692,299,3879,9489,60914
"4035","mallorca","2020-09-19",15813060,"Pollença",39.85839,3.03434,"Entire villa","Entire home/apt",8,4,7,"$250.00",7,1125,29,40,40,40,250,179.7,177.48,176.227692307692,250,3594,8874,57274
"4036","mallorca","2020-09-19",15813065,"Pollença",39.86688,3.00708,"Entire villa","Entire home/apt",8,4,6,"$422.00",7,1125,0,0,0,0,312.8,276.933333333333,265.288888888889,247.742465753425,9384,16616,23876,90426
"4037","mallorca","2020-09-19",15813075,"Sa Pobla",39.81594,3.02576,"Entire villa","Entire home/apt",14,7,11,"$572.00",7,1125,3,15,15,15,467.703703703704,431.822222222222,410.293333333333,450.817142857143,12628,19432,30772,157786
"4038","mallorca","2020-09-19",15813082,"Pollença",39.8718,3.07944,"Entire villa","Entire home/apt",4,2,4,"$194.00",5,1125,4,4,4,81,180,172.5,170.232558139535,167.281690140845,4680,9660,14640,47508
"4039","mallorca","2020-09-19",15813084,"Pollença",39.87238,3.07881,"Entire villa","Entire home/apt",2,1,1,"$171.00",5,1125,12,13,13,90,163,158.063829787234,156.87012987013,155.523636363636,2934,7429,12079,42769
"4040","mallorca","2020-09-19",15813087,"Pollença",39.91354,3.07653,"Entire villa","Entire home/apt",6,3,5,"$256.00",7,1125,17,29,29,34,256,220.58064516129,208,197.395770392749,3328,6838,12688,65338
"4041","mallorca","2020-09-19",15813093,"Pollença",39.85753,3.03152,"Entire villa","Entire home/apt",6,3,5,"$285.00",5,1125,0,1,1,1,216.6,235.101694915254,261.359550561798,300.373626373626,6498,13871,23261,109336
"4042","mallorca","2020-09-19",15813094,"Pollença",39.91582,3.05191,"Entire villa","Entire home/apt",12,6,8,"$870.00",7,1125,29,40,40,40,870,850.05,849.42,849.064615384615,870,17001,42471,275946
"4043","mallorca","2020-09-19",15813096,"Santanyí",39.36118,3.12482,"Entire villa","Entire home/apt",4,2,3,"$142.00",5,1125,8,18,18,18,140.090909090909,136.238095238095,134.472222222222,132.512968299712,3082,5722,9682,45982
"4044","mallorca","2020-09-19",15813595,"Muro",39.79939,3.12005,"Entire house","Entire home/apt",6,3,6,"$149.00",5,1125,30,42,42,304,NA,149,149,149,0,2682,7152,9089
"4045","mallorca","2020-09-19",15815326,"Inca",39.69821,2.97967,"Entire villa","Entire home/apt",6,3,4,"$241.00",7,1125,14,44,74,313,218.125,218.125,218.125,209.134615384615,3490,3490,3490,10875
"4046","mallorca","2020-09-19",15824340,"Inca",39.68934,2.92401,"Entire villa","Entire home/apt",6,3,5,"$240.00",7,1125,0,0,0,0,240,240,240,240,7200,14400,21600,87600
"4047","mallorca","2020-09-19",15837237,"Santanyí",39.38086,3.22949,"Entire villa","Entire home/apt",6,3,5,"$305.00",7,28,28,40,40,182,305,197,189.8,210.901639344262,610,3940,9490,38595
"4048","mallorca","2020-09-19",15838153,"Santanyí",39.35951,3.22423,"Entire villa","Entire home/apt",7,3,4,"$405.00",7,28,24,36,36,159,405,337.5,325,356.699029126214,2430,8100,17550,73480
"4049","mallorca","2020-09-19",15840344,"Llucmajor",39.49988,2.75414,"Private room in house","Private room",2,1,2,"$30.00",2,1125,30,60,90,180,NA,NA,NA,27,0,0,0,4995
"4050","mallorca","2020-09-19",15854411,"Muro",39.8114,3.10648,"Entire chalet","Entire home/apt",8,4,4,"$600.00",5,1125,20,50,80,355,307.5,307.5,307.5,307.5,3075,3075,3075,3075
