"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","price_30","price_60","price_90","price_365","revenue_30","revenue_60","revenue_90","revenue_365"
"133","bordeaux","2020-09-19",1355740,"Bordeaux Sud","44.83465","-0.56886","Entire apartment","Entire home/apt","2","1","1","$108.00",2,"1125",30,59,89,330,NA,108,108,108.085714285714,0,108,108,3783
"134","bordeaux","2020-09-19",1355836,"Bordeaux Sud","44.82704","-0.57009","Entire apartment","Entire home/apt","3","","2","$30.00",30,"1125",11,11,11,253,30,30,30,30,570,1470,2370,3360
"135","bordeaux","2020-09-19",1362776,"Talence","44.81698","-0.59319","Entire house","Entire home/apt","8","5","5","$190.00",5,"14",0,0,0,0,190,190,190,190,5700,11400,17100,69350
"136","bordeaux","2020-09-19",1367124,"Gradignan","44.75524","-0.63437","Private room in apartment","Private room","2","1","1","$77.00",1,"1125",30,60,90,365,NA,NA,NA,NA,0,0,0,0
"137","bordeaux","2020-09-19",1376433,"Magonty","44.77967","-0.69844","Entire villa","Entire home/apt","4","3","3","$275.00",12,"14",0,0,0,262,275,275,275,275,8250,16500,24750,28325
"138","bordeaux","2020-09-19",1386739,"La Bastide","44.8426","-0.55762","Entire apartment","Entire home/apt","4","1","1","$25.00",1,"30",0,0,0,0,25.0333333333333,25.05,25.0777777777778,33.1808219178082,751,1503,2257,12111
"139","bordeaux","2020-09-19",1387018,"Bordeaux Sud","44.83134","-0.57001","Entire apartment","Entire home/apt","2","","1","$34.00",2,"120",0,0,0,0,34,34.0166666666667,34.0666666666667,34.0328767123288,1020,2041,3066,12422
"140","bordeaux","2020-09-19",1413371,"Saint-Mdard-en-Jalles","44.89719","-0.75046","Entire condominium","Entire home/apt","6","3","3","$38.00",5,"62",0,0,0,77,38,38,38,40.5694444444444,1140,2280,3420,11684
"141","bordeaux","2020-09-19",1419391,"La Glacire","44.83533","-0.61787","Private room in house","Private room","2","1","0","$80.00",2,"1125",25,55,85,85,80,80,80,80,400,400,400,22400
"142","bordeaux","2020-09-19",1421443,"Centre ville (Bordeaux)","44.84263","-0.57549","Entire apartment","Entire home/apt","2","","1","$94.00",5,"90",30,60,90,365,NA,NA,NA,NA,0,0,0,0
"143","bordeaux","2020-09-19",1437355,"Bordeaux Sud","44.82608","-0.56099","Entire house","Entire home/apt","10","5","5","$180.00",9,"1125",0,0,0,78,179.466666666667,179.466666666667,179.777777777778,180,5384,10768,16180,51660
"144","bordeaux","2020-09-19",1440894,"Centre ville (Bordeaux)","44.83715","-0.56797","Entire apartment","Entire home/apt","2","1","1","$132.00",2,"1125",14,39,69,329,130.6875,127.904761904762,127.904761904762,125.444444444444,2091,2686,2686,4516
"145","bordeaux","2020-09-19",1454611,"Nansouty - Saint Gens","44.8196","-0.57921","Private room in house","Private room","2","1","1","$50.00",2,"180",0,0,0,262,50,50,50,50,1500,3000,4500,5150
"146","bordeaux","2020-09-19",1499802,"Bordeaux Sud","44.83469","-0.5749","Entire apartment","Entire home/apt","4","1","2","$50.00",2,"200",0,0,0,78,50,50,50,50,1500,3000,4500,14350
"147","bordeaux","2020-09-19",1540841,"Bordeaux Sud","44.83346","-0.56218","Entire apartment","Entire home/apt","4","2","2","$70.00",4,"15",0,1,3,3,70,70,70,70,2100,4130,6090,25340
"148","bordeaux","2020-09-19",1547915,"Chiquet-Fontaudin","44.80518","-0.62131","Entire house","Entire home/apt","2","1","1","$50.00",30,"1125",0,0,0,261,50,50,50,50,1500,3000,4500,5200
"149","bordeaux","2020-09-19",1550138,"Bordeaux Sud","44.83258","-0.56988","Entire apartment","Entire home/apt","4","1","2","$53.00",3,"1125",0,0,18,18,53,53,53,53,1590,3180,3816,18391
"150","bordeaux","2020-09-19",1585274,"La Bastide","44.85224","-0.54225","Entire house","Entire home/apt","5","4","4","$150.00",5,"30",28,58,88,363,150,150,150,150,300,300,300,300
"151","bordeaux","2020-09-19",1591705,"Palmer-Gravires-Cavailles","44.85149","-0.51952","Entire house","Entire home/apt","6","3","3","$40.00",2,"90",0,0,0,261,40,40,40,40,1200,2400,3600,4160
"152","bordeaux","2020-09-19",1605871,"Saint Augustin - Tauzin - Alphonse Dupeux","44.822","-0.60042","Entire condominium","Entire home/apt","3","1","2","$38.00",3,"28",0,0,1,197,38.3333333333333,38.3333333333333,38.4044943820225,38.4285714285714,1150,2300,3418,6456
"153","bordeaux","2020-09-19",1612990,"Centre ville (Bordeaux)","44.84707","-0.58877","Private room in townhouse","Private room","3","1","3","$69.00",2,"28",30,60,90,90,NA,NA,NA,69,0,0,0,18975
"154","bordeaux","2020-09-19",1652831,"Bordeaux Sud","44.83056","-0.5743","Entire apartment","Entire home/apt","4","1","1","$96.00",2,"1125",22,52,82,357,96,96,96,96,768,768,768,768
"155","bordeaux","2020-09-19",1659105,"Nansouty - Saint Gens","44.81632","-0.56724","Entire house","Entire home/apt","8","5","7","$145.00",4,"1125",0,0,0,273,145,145,145,145,4350,8700,13050,13340
"156","bordeaux","2020-09-19",1672218,"Bordeaux Sud","44.82423","-0.56142","Private room in house","Private room","2","1","2","$55.00",2,"7",0,0,0,0,55,55,55,55,1650,3300,4950,20075
"157","bordeaux","2020-09-19",1679033,"Saint-Aubin-de-Mdoc","44.92407","-0.75069","Entire house","Entire home/apt","8","4","4","$450.00",7,"1125",30,60,90,365,NA,NA,NA,NA,0,0,0,0
"158","bordeaux","2020-09-19",1699336,"Saint Augustin - Tauzin - Alphonse Dupeux","44.83464","-0.60518","Private room in house","Private room","1","1","1","$39.00",2,"30",30,60,90,365,NA,NA,NA,NA,0,0,0,0
"159","bordeaux","2020-09-19",1724221,"Villenave-d'Ornon","44.78562","-0.57122","Entire house","Entire home/apt","5","2","2","$85.00",1,"1125",0,0,0,0,85,85,85,85,2550,5100,7650,31025
"160","bordeaux","2020-09-19",1754018,"Saint Augustin - Tauzin - Alphonse Dupeux","44.83495","-0.60089","Entire townhouse","Entire home/apt","6","3","3","$75.00",2,"45",0,0,0,262,75,75,75,75,2250,4500,6750,7725
"161","bordeaux","2020-09-19",1765419,"Talence","44.80375","-0.57566","Private room in condominium","Private room","2","1","1","$26.57",2,"15",5,29,59,334,26.48,26.4516129032258,26.4516129032258,26.4516129032258,662,820,820,820
"162","bordeaux","2020-09-19",1791040,"Centre ville (Bordeaux)","44.84545","-0.58","Entire apartment","Entire home/apt","4","2","3","$97.00",90,"1125",29,59,89,364,97,97,97,97,97,97,97,97
"163","bordeaux","2020-09-19",1791884,"Centre ville (Bordeaux)","44.84167","-0.57807","Entire apartment","Entire home/apt","4","2","2","$90.00",90,"1125",0,0,0,82,90,90,90,90,2700,5400,8100,25470
